0,8600
0,8601
0,8602
0,8603
0,8604
0,8605
0,8606
0,8607
0,8608
0,8609
0,8610
0,8611
0,8612
0,8613
0,8614
0,8615
0,8616
0,8617
0,8618
0,8619
0,8620
0,8621
0,8622
0,8623
0,8624
0,8625
0,8626
0,8627
0,8628
0,8629
0,8630
0,8631
0,8632
0,8633
0,8634
0,8635
0,8636
0,8637
0,8638
0,8639
0,8640
0,8641
0,8642
0,8643
0,8644
0,8645
0,8646
0,8647
0,8648
0,8649
0,8650
0,8651
0,8652
0,8653
0,8654
0,8655
0,8656
0,8657
0,8658
0,8659
0,8660
0,8661
0,8662
0,8663
0,8664
0,8665
0,8666
0,8667
0,8668
0,8669
0,8670
0,8671
0,8672
0,8673
0,8674
0,8675
0,8676
0,8677
0,8678
0,8679
0,8680
0,8681
0,8682
0,8683
0,8684
0,8685
0,8686
0,8687
0,8688
0,8689
0,8690
0,8691
0,8692
0,8693
0,8694
0,8695
0,8696
0,8697
0,8698
0,8699
0,8700
0,8701
0,8702
0,8703
0,8704
0,8705
0,8706
0,8707
0,8708
0,8709
0,8710
0,8711
0,8712
0,8713
0,8714
0,8715
0,8716
0,8717
0,8718
0,8719
0,8720
0,8721
0,8722
0,8723
0,8724
0,8725
0,8726
0,8727
0,8728
0,8729
0,8730
0,8731
0,8732
0,8733
0,8734
0,8735
0,8736
0,8737
0,8738
0,8739
0,8740
0,8741
0,8742
0,8743
0,8744
0,8745
0,8746
0,8747
0,8748
0,8749
0,8750
0,8751
0,8752
0,8753
0,8754
0,8755
0,8756
0,8757
0,8758
0,8759
0,8760
0,8761
0,8762
0,8763
0,8764
0,8765
0,8766
0,8767
0,8768
0,8769
0,8770
0,8771
0,8772
0,8773
0,8774
0,8775
0,8776
0,8777
0,8778
0,8779
0,8780
0,8781
0,8782
0,8783
0,8784
0,8785
0,8786
0,8787
0,8788
0,8789
0,8790
0,8791
0,8792
0,8793
0,8794
0,8795
0,8796
0,8797
0,8798
0,8799
0,8800
0,8801
0,8802
0,8803
0,8804
0,8805
0,8806
0,8807
0,8808
0,8809
0,8810
0,8811
0,8812
0,8813
0,8814
0,8815
0,8816
0,8817
0,8818
0,8819
0,8820
0,8821
0,8822
0,8823
0,8824
0,8825
0,8826
0,8827
0,8828
0,8829
0,8830
0,8831
0,8832
0,8833
0,8834
0,8835
0,8836
0,8837
0,8838
0,8839
0,8840
0,8841
0,8842
0,8843
0,8844
0,8845
0,8846
0,8847
0,8848
0,8849
0,8850
0,8851
0,8852
0,8853
0,8854
0,8855
0,8856
0,8857
0,8858
0,8859
0,8860
0,8861
0,8862
0,8863
0,8864
0,8865
0,8866
0,8867
0,8868
0,8869
0,8870
0,8871
0,8872
0,8873
0,8874
0,8875
0,8876
0,8877
0,8878
0,8879
0,8880
0,8881
0,8882
0,8883
0,8884
0,8885
0,8886
0,8887
0,8888
0,8889
0,8890
0,8891
0,8892
0,8893
0,8894
0,8895
0,8896
0,8897
0,8898
0,8899
0,8900
0,8901
0,8902
0,8903
0,8904
0,8905
0,8906
0,8907
0,8908
0,8909
0,8910
0,8911
0,8912
0,8913
0,8914
0,8915
0,8916
0,8917
0,8918
0,8919
0,8920
0,8921
0,8922
0,8923
0,8924
0,8925
0,8926
0,8927
0,8928
0,8929
0,8930
0,8931
0,8932
0,8933
0,8934
0,8935
0,8936
0,8937
0,8938
0,8939
0,8940
0,8941
0,8942
0,8943
0,8944
0,8945
0,8946
0,8947
0,8948
0,8949
0,8950
0,8951
0,8952
0,8953
0,8954
0,8955
0,8956
0,8957
0,8958
0,8959
0,8960
0,8961
0,8962
0,8963
0,8964
0,8965
0,8966
0,8967
0,8968
0,8969
0,8970
0,8971
0,8972
0,8973
0,8974
0,8975
0,8976
0,8977
0,8978
0,8979
0,8980
0,8981
0,8982
0,8983
0,8984
0,8985
0,8986
0,8987
0,8988
0,8989
0,8990
0,8991
0,8992
0,8993
0,8994
0,8995
0,8996
0,8997
0,8998
0,8999
0,9000
0,9001
0,9002
0,9003
0,9004
0,9005
0,9006
0,9007
0,9008
0,9009
0,9010
0,9011
0,9012
0,9013
0,9014
0,9015
0,9016
0,9017
0,9018
0,9019
0,9020
0,9021
0,9022
0,9023
0,9024
0,9025
0,9026
0,9027
0,9028
0,9029
0,9030
0,9031
0,9032
0,9033
0,9034
0,9035
0,9036
0,9037
0,9038
0,9039
0,9040
0,9041
0,9042
0,9043
0,9044
0,9045
0,9046
0,9047
0,9048
0,9049
0,9050
0,9051
0,9052
0,9053
0,9054
0,9055
0,9056
0,9057
0,9058
0,9059
0,9060
0,9061
0,9062
0,9063
0,9064
0,9065
0,9066
0,9067
0,9068
0,9069
0,9070
0,9071
0,9072
0,9073
0,9074
0,9075
0,9076
0,9077
0,9078
0,9079
0,9080
0,9081
0,9082
0,9083
0,9084
0,9085
0,9086
0,9087
0,9088
0,9089
0,9090
0,9091
0,9092
0,9093
0,9094
0,9095
0,9096
0,9097
0,9098
0,9099
0,9100
0,9101
0,9102
0,9103
0,9104
0,9105
0,9106
0,9107
0,9108
0,9109
0,9110
0,9111
0,9112
0,9113
0,9114
0,9115
0,9116
0,9117
0,9118
0,9119
0,9120
0,9121
0,9122
0,9123
0,9124
0,9125
0,9126
0,9127
0,9128
0,9129
0,9130
0,9131
0,9132
0,9133
0,9134
0,9135
0,9136
0,9137
0,9138
0,9139
0,9140
0,9141
0,9142
0,9143
0,9144
0,9145
0,9146
0,9147
0,9148
0,9149
0,9150
0,9151
0,9152
0,9153
0,9154
0,9155
0,9156
0,9157
0,9158
0,9159
0,9160
0,9161
0,9162
0,9163
0,9164
0,9165
0,9166
0,9167
0,9168
0,9169
0,9170
0,9171
0,9172
0,9173
0,9174
0,9175
0,9176
0,9177
0,9178
0,9179
0,9180
0,9181
0,9182
0,9183
0,9184
0,9185
0,9186
0,9187
0,9188
0,9189
0,9190
0,9191
0,9192
0,9193
0,9194
0,9195
0,9196
0,9197
0,9198
0,9199
0,9200
0,9201
0,9202
0,9203
0,9204
0,9205
0,9206
0,9207
0,9208
0,9209
0,9210
0,9211
0,9212
0,9213
0,9214
0,9215
0,9216
0,9217
0,9218
0,9219
0,9220
0,9221
0,9222
0,9223
0,9224
0,9225
0,9226
0,9227
0,9228
0,9229
0,9230
0,9231
0,9232
0,9233
0,9234
0,9235
0,9236
0,9237
0,9238
0,9239
0,9240
0,9241
0,9242
0,9243
0,9244
0,9245
0,9246
0,9247
0,9248
0,9249
0,9250
0,9251
0,9252
0,9253
0,9254
0,9255
0,9256
0,9257
0,9258
0,9259
0,9260
0,9261
0,9262
0,9263
0,9264
0,9265
0,9266
0,9267
0,9268
0,9269
0,9270
0,9271
0,9272
0,9273
0,9274
0,9275
0,9276
0,9277
0,9278
0,9279
0,9280
0,9281
0,9282
0,9283
0,9284
0,9285
0,9286
0,9287
0,9288
0,9289
0,9290
0,9291
0,9292
0,9293
0,9294
0,9295
0,9296
0,9297
0,9298
0,9299
0,9300
0,9301
0,9302
0,9303
0,9304
0,9305
0,9306
0,9307
0,9308
0,9309
0,9310
0,9311
0,9312
0,9313
0,9314
0,9315
0,9316
0,9317
0,9318
0,9319
0,9320
0,9321
0,9322
0,9323
0,9324
0,9325
0,9326
0,9327
0,9328
0,9329
0,9330
0,9331
0,9332
0,9333
0,9334
0,9335
0,9336
0,9337
0,9338
0,9339
0,9340
0,9341
0,9342
0,9343
0,9344
0,9345
0,9346
0,9347
0,9348
0,9349
0,9350
0,9351
0,9352
0,9353
0,9354
0,9355
0,9356
0,9357
0,9358
0,9359
0,9360
0,9361
0,9362
0,9363
0,9364
0,9365
0,9366
0,9367
0,9368
0,9369
0,9370
0,9371
0,9372
0,9373
0,9374
0,9375
0,9376
0,9377
0,9378
0,9379
0,9380
0,9381
0,9382
0,9383
0,9384
0,9385
0,9386
0,9387
0,9388
0,9389
0,9390
0,9391
0,9392
0,9393
0,9394
0,9395
0,9396
0,9397
0,9398
0,9399
0,9400
0,9401
0,9402
0,9403
0,9404
0,9405
0,9406
0,9407
0,9408
0,9409
0,9410
0,9411
0,9412
0,9413
0,9414
0,9415
0,9416
0,9417
0,9418
0,9419
0,9420
0,9421
0,9422
0,9423
0,9424
0,9425
0,9426
0,9427
0,9428
0,9429
0,9430
0,9431
0,9432
0,9433
0,9434
0,9435
0,9436
0,9437
0,9438
0,9439
0,9440
0,9441
0,9442
0,9443
0,9444
0,9445
0,9446
0,9447
0,9448
0,9449
0,9450
0,9451
0,9452
0,9453
0,9454
0,9455
0,9456
0,9457
0,9458
0,9459
0,9460
0,9461
0,9462
0,9463
0,9464
0,9465
0,9466
0,9467
0,9468
0,9469
0,9470
0,9471
0,9472
0,9473
0,9474
0,9475
0,9476
0,9477
0,9478
0,9479
0,9480
0,9481
0,9482
0,9483
0,9484
0,9485
0,9486
0,9487
0,9488
0,9489
0,9490
0,9491
0,9492
0,9493
0,9494
0,9495
0,9496
0,9497
0,9498
0,9499
0,9500
0,9501
0,9502
0,9503
0,9504
0,9505
0,9506
0,9507
0,9508
0,9509
0,9510
0,9511
0,9512
0,9513
0,9514
0,9515
0,9516
0,9517
0,9518
0,9519
0,9520
0,9521
0,9522
0,9523
0,9524
0,9525
0,9526
0,9527
0,9528
0,9529
0,9530
0,9531
0,9532
0,9533
0,9534
0,9535
0,9536
0,9537
0,9538
0,9539
0,9540
0,9541
0,9542
0,9543
0,9544
0,9545
0,9546
0,9547
0,9548
0,9549
0,9550
0,9551
0,9552
0,9553
0,9554
0,9555
0,9556
0,9557
0,9558
0,9559
0,9560
0,9561
0,9562
0,9563
0,9564
0,9565
0,9566
0,9567
0,9568
0,9569
0,9570
0,9571
0,9572
0,9573
0,9574
0,9575
0,9576
0,9577
0,9578
0,9579
0,9580
0,9581
0,9582
0,9583
0,9584
0,9585
0,9586
0,9587
0,9588
0,9589
0,9590
0,9591
0,9592
0,9593
0,9594
0,9595
0,9596
0,9597
0,9598
0,9599
0,9600
0,9601
0,9602
0,9603
0,9604
0,9605
0,9606
0,9607
0,9608
0,9609
0,9610
0,9611
0,9612
0,9613
0,9614
0,9615
0,9616
0,9617
0,9618
0,9619
0,9620
0,9621
0,9622
0,9623
0,9624
0,9625
1,9626
1,9627
1,9628
1,9629
1,9630
1,9631
1,9632
1,9633
1,9634
1,9635
1,9636
1,9637
1,9638
1,9639
1,9640
1,9641
1,9642
1,9643
1,9644
1,9645
1,9646
1,9647
1,9648
1,9649
1,9650
1,9651
1,9652
1,9653
1,9654
1,9655
1,9656
1,9657
1,9658
1,9659
1,9660
1,9661
1,9662
1,9663
1,9664
1,9665
1,9666
1,9667
1,9668
1,9669
1,9670
1,9671
1,9672
1,9673
1,9674
1,9675
1,9676
1,9677
1,9678
1,9679
1,9680
1,9681
1,9682
1,9683
1,9684
1,9685
1,9686
1,9687
1,9688
1,9689
1,9690
1,9691
1,9692
1,9693
1,9694
1,9695
1,9696
1,9697
1,9698
1,9699
1,9700
1,9701
1,9702
1,9703
1,9704
1,9705
1,9706
1,9707
1,9708
1,9709
1,9710
1,9711
1,9712
1,9713
1,9714
1,9715
1,9716
1,9717
1,9718
1,9719
1,9720
1,9721
1,9722
1,9723
1,9724
1,9725
1,9726
1,9727
1,9728
1,9729
1,9730
1,9731
1,9732
1,9733
1,9734
1,9735
1,9736
1,9737
1,9738
1,9739
1,9740
1,9741
1,9742
1,9743
1,9744
1,9745
1,9746
1,9747
1,9748
1,9749
1,9750
1,9751
1,9752
1,9753
1,9754
1,9755
1,9756
1,9757
1,9758
1,9759
1,9760
1,9761
1,9762
1,9763
1,9764
1,9765
1,9766
1,9767
1,9768
1,9769
1,9770
1,9771
1,9772
1,9773
1,9774
1,9775
1,9776
1,9777
1,9778
1,9779
1,9780
1,9781
1,9782
1,9783
1,9784
1,9785
1,9786
1,9787
1,9788
1,9789
1,9790
1,9791
1,9792
1,9793
1,9794
1,9795
1,9796
1,9797
1,9798
1,9799
1,9800
1,9801
1,9802
1,9803
1,9804
1,9805
1,9806
1,9807
1,9808
1,9809
1,9810
1,9811
1,9812
1,9813
1,9814
1,9815
1,9816
1,9817
1,9818
1,9819
1,9820
1,9821
1,9822
1,9823
1,9824
1,9825
1,9826
1,9827
1,9828
1,9829
1,9830
1,9831
1,9832
1,9833
1,9834
1,9835
1,9836
1,9837
1,9838
1,9839
1,9840
1,9841
1,9842
1,9843
1,9844
1,9845
1,9846
1,9847
1,9848
1,9849
1,9850
1,9851
1,9852
1,9853
1,9854
1,9855
1,9856
1,9857
1,9858
1,9859
1,9860
1,9861
1,9862
1,9863
1,9864
1,9865
1,9866
1,9867
1,9868
1,9869
1,9870
1,9871
1,9872
1,9873
1,9874
1,9875
1,9876
1,9877
1,9878
1,9879
1,9880
1,9881
1,9882
1,9883
1,9884
1,9885
1,9886
1,9887
1,9888
1,9889
1,9890
1,9891
1,9892
1,9893
1,9894
1,9895
1,9896
1,9897
1,9898
1,9899
1,9900
1,9901
1,9902
1,9903
1,9904
1,9905
1,9906
1,9907
1,9908
1,9909
1,9910
1,9911
1,9912
1,9913
1,9914
1,9915
1,9916
1,9917
1,9918
1,9919
1,9920
1,9921
1,9922
1,9923
1,9924
1,9925
1,9926
1,9927
1,9928
1,9929
1,9930
1,9931
1,9932
1,9933
1,9934
1,9935
1,9936
1,9937
1,9938
1,9939
1,9940
1,9941
1,9942
1,9943
1,9944
1,9945
1,9946
1,9947
1,9948
1,9949
1,9950
1,9951
1,9952
1,9953
1,9954
1,9955
1,9956
1,9957
1,9958
1,9959
1,9960
1,9961
1,9962
1,9963
1,9964
1,9965
1,9966
1,9967
1,9968
1,9969
1,9970
1,9971
1,9972
1,9973
1,9974
1,9975
1,9976
1,9977
1,9978
1,9979
1,9980
1,9981
1,9982
1,9983
1,9984
1,9985
1,9986
1,9987
1,9988
1,9989
1,9990
1,9991
1,9992
1,9993
1,9994
1,9995
1,9996
1,9997
1,9998
1,9999
0,10000
0,10001
0,10002
0,10003
0,10004
0,10005
0,10006
0,10007
0,10008
0,10009
0,10010
0,10011
0,10012
0,10013
0,10014
0,10015
0,10016
0,10017
0,10018
0,10019
0,10020
0,10021
0,10022
0,10023
0,10024
0,10025
0,10026
0,10027
0,10028
0,10029
0,10030
0,10031
0,10032
0,10033
0,10034
0,10035
0,10036
0,10037
0,10038
0,10039
0,10040
0,10041
0,10042
0,10043
0,10044
0,10045
0,10046
0,10047
0,10048
0,10049
0,10050
0,10051
0,10052
0,10053
0,10054
0,10055
0,10056
0,10057
0,10058
0,10059
0,10060
0,10061
0,10062
0,10063
0,10064
0,10065
0,10066
0,10067
0,10068
0,10069
0,10070
0,10071
0,10072
0,10073
0,10074
0,10075
0,10076
0,10077
0,10078
0,10079
0,10080
0,10081
0,10082
0,10083
0,10084
0,10085
0,10086
0,10087
0,10088
0,10089
0,10090
0,10091
0,10092
0,10093
0,10094
0,10095
0,10096
0,10097
0,10098
0,10099
0,10100
0,10101
0,10102
0,10103
0,10104
0,10105
0,10106
0,10107
0,10108
0,10109
0,10110
0,10111
0,10112
0,10113
0,10114
0,10115
0,10116
0,10117
0,10118
0,10119
0,10120
0,10121
0,10122
0,10123
0,10124
0,10125
1,10126
1,10127
1,10128
1,10129
1,10130
1,10131
1,10132
1,10133
1,10134
1,10135
1,10136
1,10137
1,10138
1,10139
1,10140
1,10141
1,10142
1,10143
1,10144
1,10145
1,10146
1,10147
1,10148
1,10149
1,10150
1,10151
1,10152
1,10153
1,10154
1,10155
1,10156
1,10157
1,10158
1,10159
1,10160
1,10161
1,10162
1,10163
1,10164
1,10165
1,10166
1,10167
1,10168
1,10169
1,10170
1,10171
1,10172
1,10173
1,10174
1,10175
1,10176
1,10177
1,10178
1,10179
1,10180
1,10181
1,10182
1,10183
1,10184
1,10185
1,10186
1,10187
1,10188
1,10189
1,10190
1,10191
1,10192
1,10193
1,10194
1,10195
1,10196
1,10197
1,10198
1,10199
1,10200
1,10201
1,10202
1,10203
1,10204
1,10205
1,10206
1,10207
1,10208
1,10209
1,10210
1,10211
1,10212
1,10213
1,10214
1,10215
1,10216
1,10217
1,10218
1,10219
1,10220
1,10221
1,10222
1,10223
1,10224
1,10225
1,10226
1,10227
1,10228
1,10229
1,10230
1,10231
1,10232
1,10233
1,10234
1,10235
1,10236
1,10237
1,10238
1,10239
1,10240
1,10241
1,10242
1,10243
1,10244
1,10245
1,10246
1,10247
1,10248
1,10249
1,10250
1,10251
1,10252
1,10253
1,10254
1,10255
1,10256
1,10257
1,10258
1,10259
1,10260
1,10261
1,10262
1,10263
1,10264
1,10265
1,10266
1,10267
1,10268
1,10269
1,10270
1,10271
1,10272
1,10273
1,10274
1,10275
1,10276
1,10277
1,10278
1,10279
1,10280
1,10281
1,10282
1,10283
1,10284
1,10285
1,10286
1,10287
1,10288
1,10289
1,10290
1,10291
1,10292
1,10293
1,10294
1,10295
1,10296
1,10297
1,10298
1,10299
1,10300
1,10301
1,10302
1,10303
1,10304
1,10305
1,10306
1,10307
1,10308
1,10309
1,10310
1,10311
1,10312
1,10313
1,10314
1,10315
1,10316
1,10317
1,10318
1,10319
1,10320
1,10321
1,10322
1,10323
1,10324
1,10325
1,10326
1,10327
1,10328
1,10329
1,10330
1,10331
1,10332
1,10333
1,10334
1,10335
1,10336
1,10337
1,10338
1,10339
1,10340
1,10341
1,10342
1,10343
1,10344
1,10345
1,10346
1,10347
1,10348
1,10349
1,10350
1,10351
1,10352
1,10353
1,10354
1,10355
1,10356
1,10357
1,10358
1,10359
1,10360
1,10361
1,10362
1,10363
1,10364
1,10365
1,10366
1,10367
1,10368
1,10369
1,10370
1,10371
1,10372
1,10373
1,10374
1,10375
1,10376
1,10377
1,10378
1,10379
1,10380
1,10381
1,10382
1,10383
1,10384
1,10385
1,10386
1,10387
1,10388
1,10389
1,10390
1,10391
1,10392
1,10393
1,10394
1,10395
1,10396
1,10397
1,10398
1,10399
1,10400
1,10401
1,10402
1,10403
1,10404
1,10405
1,10406
1,10407
1,10408
1,10409
1,10410
1,10411
1,10412
1,10413
1,10414
1,10415
1,10416
1,10417
1,10418
1,10419
1,10420
1,10421
1,10422
1,10423
1,10424
1,10425
1,10426
1,10427
1,10428
1,10429
1,10430
1,10431
1,10432
1,10433
1,10434
1,10435
1,10436
1,10437
1,10438
1,10439
1,10440
1,10441
1,10442
1,10443
1,10444
1,10445
1,10446
1,10447
1,10448
1,10449
1,10450
1,10451
1,10452
1,10453
1,10454
1,10455
1,10456
1,10457
1,10458
1,10459
1,10460
1,10461
1,10462
1,10463
1,10464
1,10465
1,10466
1,10467
1,10468
1,10469
1,10470
1,10471
1,10472
1,10473
1,10474
1,10475
1,10476
1,10477
1,10478
1,10479
1,10480
1,10481
1,10482
1,10483
1,10484
1,10485
1,10486
1,10487
1,10488
1,10489
1,10490
1,10491
1,10492
1,10493
1,10494
1,10495
1,10496
1,10497
1,10498
1,10499
0,10500
0,10501
0,10502
0,10503
0,10504
0,10505
0,10506
0,10507
0,10508
0,10509
0,10510
0,10511
0,10512
0,10513
0,10514
0,10515
0,10516
0,10517
0,10518
0,10519
0,10520
0,10521
0,10522
0,10523
0,10524
0,10525
0,10526
0,10527
0,10528
0,10529
0,10530
0,10531
0,10532
0,10533
0,10534
0,10535
0,10536
0,10537
0,10538
0,10539
0,10540
0,10541
0,10542
0,10543
0,10544
0,10545
0,10546
0,10547
0,10548
0,10549
0,10550
0,10551
0,10552
0,10553
0,10554
0,10555
0,10556
0,10557
0,10558
0,10559
0,10560
0,10561
0,10562
0,10563
0,10564
0,10565
0,10566
0,10567
0,10568
0,10569
0,10570
0,10571
0,10572
0,10573
0,10574
0,10575
0,10576
0,10577
0,10578
0,10579
0,10580
0,10581
0,10582
0,10583
0,10584
0,10585
0,10586
0,10587
0,10588
0,10589
0,10590
0,10591
0,10592
0,10593
0,10594
0,10595
0,10596
0,10597
0,10598
0,10599
0,10600
0,10601
0,10602
0,10603
0,10604
0,10605
0,10606
0,10607
0,10608
0,10609
0,10610
0,10611
0,10612
0,10613
0,10614
0,10615
0,10616
0,10617
0,10618
0,10619
0,10620
0,10621
0,10622
0,10623
0,10624
0,10625
1,10626
1,10627
1,10628
1,10629
1,10630
1,10631
1,10632
1,10633
1,10634
1,10635
1,10636
1,10637
1,10638
1,10639
1,10640
1,10641
1,10642
1,10643
1,10644
1,10645
1,10646
1,10647
1,10648
1,10649
1,10650
1,10651
1,10652
1,10653
1,10654
1,10655
1,10656
1,10657
1,10658
1,10659
1,10660
1,10661
1,10662
1,10663
1,10664
1,10665
1,10666
1,10667
1,10668
1,10669
1,10670
1,10671
1,10672
1,10673
1,10674
1,10675
1,10676
1,10677
1,10678
1,10679
1,10680
1,10681
1,10682
1,10683
1,10684
1,10685
1,10686
1,10687
1,10688
1,10689
1,10690
1,10691
1,10692
1,10693
1,10694
1,10695
1,10696
1,10697
1,10698
1,10699
1,10700
1,10701
1,10702
1,10703
1,10704
1,10705
1,10706
1,10707
1,10708
1,10709
1,10710
1,10711
1,10712
1,10713
1,10714
1,10715
1,10716
1,10717
1,10718
1,10719
1,10720
1,10721
1,10722
1,10723
1,10724
1,10725
1,10726
1,10727
1,10728
1,10729
1,10730
1,10731
1,10732
1,10733
1,10734
1,10735
1,10736
1,10737
1,10738
1,10739
1,10740
1,10741
1,10742
1,10743
1,10744
1,10745
1,10746
1,10747
1,10748
1,10749
1,10750
1,10751
1,10752
1,10753
1,10754
1,10755
1,10756
1,10757
1,10758
1,10759
1,10760
1,10761
1,10762
1,10763
1,10764
1,10765
1,10766
1,10767
1,10768
1,10769
1,10770
1,10771
1,10772
1,10773
1,10774
1,10775
1,10776
1,10777
1,10778
1,10779
1,10780
1,10781
1,10782
1,10783
1,10784
1,10785
1,10786
1,10787
1,10788
1,10789
1,10790
1,10791
1,10792
1,10793
1,10794
1,10795
1,10796
1,10797
1,10798
1,10799
1,10800
1,10801
1,10802
1,10803
1,10804
1,10805
1,10806
1,10807
1,10808
1,10809
1,10810
1,10811
1,10812
1,10813
1,10814
1,10815
1,10816
1,10817
1,10818
1,10819
1,10820
1,10821
1,10822
1,10823
1,10824
1,10825
1,10826
1,10827
1,10828
1,10829
1,10830
1,10831
1,10832
1,10833
1,10834
1,10835
1,10836
1,10837
1,10838
1,10839
1,10840
1,10841
1,10842
1,10843
1,10844
1,10845
1,10846
1,10847
1,10848
1,10849
1,10850
1,10851
1,10852
1,10853
1,10854
1,10855
1,10856
1,10857
1,10858
1,10859
1,10860
1,10861
1,10862
1,10863
1,10864
1,10865
1,10866
1,10867
1,10868
1,10869
1,10870
1,10871
1,10872
1,10873
1,10874
1,10875
1,10876
1,10877
1,10878
1,10879
1,10880
1,10881
1,10882
1,10883
1,10884
1,10885
1,10886
1,10887
1,10888
1,10889
1,10890
1,10891
1,10892
1,10893
1,10894
1,10895
1,10896
1,10897
1,10898
1,10899
1,10900
1,10901
1,10902
1,10903
1,10904
1,10905
1,10906
1,10907
1,10908
1,10909
1,10910
1,10911
1,10912
1,10913
1,10914
1,10915
1,10916
1,10917
1,10918
1,10919
1,10920
1,10921
1,10922
1,10923
1,10924
1,10925
1,10926
1,10927
1,10928
1,10929
1,10930
1,10931
1,10932
1,10933
1,10934
1,10935
1,10936
1,10937
1,10938
1,10939
1,10940
1,10941
1,10942
1,10943
1,10944
1,10945
1,10946
1,10947
1,10948
1,10949
1,10950
1,10951
1,10952
1,10953
1,10954
1,10955
1,10956
1,10957
1,10958
1,10959
1,10960
1,10961
1,10962
1,10963
1,10964
1,10965
1,10966
1,10967
1,10968
1,10969
1,10970
1,10971
1,10972
1,10973
1,10974
1,10975
1,10976
1,10977
1,10978
1,10979
1,10980
1,10981
1,10982
1,10983
1,10984
1,10985
1,10986
1,10987
1,10988
1,10989
1,10990
1,10991
1,10992
1,10993
1,10994
1,10995
1,10996
1,10997
1,10998
1,10999
0,11000
0,11001
0,11002
0,11003
0,11004
0,11005
0,11006
0,11007
0,11008
0,11009
0,11010
0,11011
0,11012
0,11013
0,11014
0,11015
0,11016
0,11017
0,11018
0,11019
0,11020
0,11021
0,11022
0,11023
0,11024
0,11025
0,11026
0,11027
0,11028
0,11029
0,11030
0,11031
0,11032
0,11033
0,11034
0,11035
0,11036
0,11037
0,11038
0,11039
0,11040
0,11041
0,11042
0,11043
0,11044
0,11045
0,11046
0,11047
0,11048
0,11049
0,11050
0,11051
0,11052
0,11053
0,11054
0,11055
0,11056
0,11057
0,11058
0,11059
0,11060
0,11061
0,11062
0,11063
0,11064
0,11065
0,11066
0,11067
0,11068
0,11069
0,11070
0,11071
0,11072
0,11073
0,11074
0,11075
0,11076
0,11077
0,11078
0,11079
0,11080
0,11081
0,11082
0,11083
0,11084
0,11085
0,11086
0,11087
0,11088
0,11089
0,11090
0,11091
0,11092
0,11093
0,11094
0,11095
0,11096
0,11097
0,11098
0,11099
0,11100
0,11101
0,11102
0,11103
0,11104
0,11105
0,11106
0,11107
0,11108
0,11109
0,11110
0,11111
0,11112
0,11113
0,11114
0,11115
0,11116
0,11117
0,11118
0,11119
0,11120
0,11121
0,11122
0,11123
0,11124
0,11125
1,11126
1,11127
1,11128
1,11129
1,11130
1,11131
1,11132
1,11133
1,11134
1,11135
1,11136
1,11137
1,11138
1,11139
1,11140
1,11141
1,11142
1,11143
1,11144
1,11145
1,11146
1,11147
1,11148
1,11149
1,11150
1,11151
1,11152
1,11153
1,11154
1,11155
1,11156
1,11157
1,11158
1,11159
1,11160
1,11161
1,11162
1,11163
1,11164
1,11165
1,11166
1,11167
1,11168
1,11169
1,11170
1,11171
1,11172
1,11173
1,11174
1,11175
1,11176
1,11177
1,11178
1,11179
1,11180
1,11181
1,11182
1,11183
1,11184
1,11185
1,11186
1,11187
1,11188
1,11189
1,11190
1,11191
1,11192
1,11193
1,11194
1,11195
1,11196
1,11197
1,11198
1,11199
1,11200
1,11201
1,11202
1,11203
1,11204
1,11205
1,11206
1,11207
1,11208
1,11209
1,11210
1,11211
1,11212
1,11213
1,11214
1,11215
1,11216
1,11217
1,11218
1,11219
1,11220
1,11221
1,11222
1,11223
1,11224
1,11225
1,11226
1,11227
1,11228
1,11229
1,11230
1,11231
1,11232
1,11233
1,11234
1,11235
1,11236
1,11237
1,11238
1,11239
1,11240
1,11241
1,11242
1,11243
1,11244
1,11245
1,11246
1,11247
1,11248
1,11249
1,11250
1,11251
1,11252
1,11253
1,11254
1,11255
1,11256
1,11257
1,11258
1,11259
1,11260
1,11261
1,11262
1,11263
1,11264
1,11265
1,11266
1,11267
1,11268
1,11269
1,11270
1,11271
1,11272
1,11273
1,11274
1,11275
1,11276
1,11277
1,11278
1,11279
1,11280
1,11281
1,11282
1,11283
1,11284
1,11285
1,11286
1,11287
1,11288
1,11289
1,11290
1,11291
1,11292
1,11293
1,11294
1,11295
1,11296
1,11297
1,11298
1,11299
1,11300
1,11301
1,11302
1,11303
1,11304
1,11305
1,11306
1,11307
1,11308
1,11309
1,11310
1,11311
1,11312
1,11313
1,11314
1,11315
1,11316
1,11317
1,11318
1,11319
1,11320
1,11321
1,11322
1,11323
1,11324
1,11325
1,11326
1,11327
1,11328
1,11329
1,11330
1,11331
1,11332
1,11333
1,11334
1,11335
1,11336
1,11337
1,11338
1,11339
1,11340
1,11341
1,11342
1,11343
1,11344
1,11345
1,11346
1,11347
1,11348
1,11349
1,11350
1,11351
1,11352
1,11353
1,11354
1,11355
1,11356
1,11357
1,11358
1,11359
1,11360
1,11361
1,11362
1,11363
1,11364
1,11365
1,11366
1,11367
1,11368
1,11369
1,11370
1,11371
1,11372
1,11373
1,11374
1,11375
1,11376
1,11377
1,11378
1,11379
1,11380
1,11381
1,11382
1,11383
1,11384
1,11385
1,11386
1,11387
1,11388
1,11389
1,11390
1,11391
1,11392
1,11393
1,11394
1,11395
1,11396
1,11397
1,11398
1,11399
